timestamp,plant_id,cloud_cover,irradiation_wm2,temperature_c,humidity_pct,wind_speed_ms,wind_direction_deg,gust_speed_ms
2025-07-06 16:00:00,SOLAR-06,0.6628,156.39,32.13,98.0,9.11,236.04,9.47
2025-07-06 17:00:00,SOLAR-06,0.6166,139.57,34.47,90.75,7.93,203.48,8.36
2025-07-06 18:00:00,SOLAR-06,0.6555,31.07,34.49,98.0,9.48,210.34,10.12
2025-07-06 19:00:00,SOLAR-06,0.8632,0.0,32.73,98.0,9.79,162.38,12.16
2025-07-06 20:00:00,SOLAR-06,0.8844,0.0,27.39,98.0,7.18,222.02,9.61
2025-07-06 21:00:00,SOLAR-06,0.6318,0.0,30.24,98.0,6.78,194.74,8.99
2025-07-06 22:00:00,SOLAR-06,0.7914,18.02,26.96,98.0,6.1,219.06,7.5
2025-07-06 23:00:00,SOLAR-06,0.7922,15.59,30.13,98.0,7.15,248.37,8.02
2025-07-07 00:00:00,SOLAR-06,0.8222,5.04,28.71,98.0,6.75,204.21,9.61
2025-07-07 01:00:00,SOLAR-06,0.8035,0.0,25.91,97.71,7.38,295.19,8.71
2025-07-07 02:00:00,SOLAR-06,1.0,24.3,27.18,98.0,5.96,254.62,8.12
2025-07-07 03:00:00,SOLAR-06,0.7612,0.0,29.24,92.23,6.14,262.39,6.64
2025-07-07 04:00:00,SOLAR-06,0.7825,19.39,27.49,98.0,7.8,225.3,8.85
2025-07-07 05:00:00,SOLAR-06,0.8222,0.0,28.09,96.7,7.35,239.21,7.82
2025-07-07 06:00:00,SOLAR-06,0.8368,21.89,30.22,98.0,6.91,211.91,7.92
2025-07-07 07:00:00,SOLAR-06,0.8481,51.2,31.21,98.0,7.78,262.02,8.97
2025-07-07 08:00:00,SOLAR-06,0.8152,107.11,31.99,98.0,7.88,260.24,9.31
2025-07-07 09:00:00,SOLAR-06,0.6587,294.24,32.61,84.36,6.23,250.96,7.48
2025-07-07 10:00:00,SOLAR-06,0.5869,418.92,33.24,90.48,11.37,248.74,14.08
2025-07-07 11:00:00,SOLAR-06,0.5679,461.58,36.69,98.0,9.44,244.96,10.16
2025-07-07 12:00:00,SOLAR-06,0.7499,353.35,34.32,96.37,6.86,239.98,7.73
2025-07-07 13:00:00,SOLAR-06,0.5762,471.86,35.48,98.0,8.38,202.05,10.82
2025-07-07 14:00:00,SOLAR-06,0.694,338.51,35.51,95.58,8.02,234.49,7.66
2025-07-07 15:00:00,SOLAR-06,0.7134,269.78,35.71,98.0,10.98,251.79,11.6
2025-07-07 16:00:00,SOLAR-06,0.7301,204.67,31.47,86.34,7.94,227.53,7.88
2025-07-07 17:00:00,SOLAR-06,0.711,139.09,34.56,98.0,7.9,231.95,10.12
2025-07-07 18:00:00,SOLAR-06,0.5913,32.28,31.28,93.03,8.11,263.66,9.94
2025-07-07 19:00:00,SOLAR-06,0.8548,0.0,32.64,98.0,6.44,261.77,9.05
2025-07-07 20:00:00,SOLAR-06,0.9046,74.96,34.37,98.0,10.02,232.58,10.64
2025-07-07 21:00:00,SOLAR-06,1.0,0.0,28.18,98.0,7.18,250.17,10.41
2025-07-07 22:00:00,SOLAR-06,0.8219,13.35,30.05,98.0,6.18,220.33,8.01
2025-07-07 23:00:00,SOLAR-06,0.9941,0.0,26.07,98.0,6.61,221.5,7.98
2025-07-08 00:00:00,SOLAR-06,0.8527,0.0,25.79,98.0,8.11,267.19,7.18
2025-07-08 01:00:00,SOLAR-06,0.811,0.0,26.3,98.0,6.19,248.66,6.96
2025-07-08 02:00:00,SOLAR-06,0.7387,0.0,29.58,97.17,5.78,223.85,7.0
2025-07-08 03:00:00,SOLAR-06,0.9162,26.34,28.66,98.0,6.32,208.39,6.93
2025-07-08 04:00:00,SOLAR-06,0.9015,56.04,27.87,98.0,4.47,202.21,4.87
2025-07-08 05:00:00,SOLAR-06,0.7835,0.0,28.94,92.61,8.04,247.35,9.54
2025-07-08 06:00:00,SOLAR-06,0.9414,12.86,33.79,98.0,7.28,205.23,8.46
2025-07-08 07:00:00,SOLAR-06,0.7297,82.79,30.94,98.0,5.4,214.4,6.48
2025-07-08 08:00:00,SOLAR-06,0.8901,165.97,30.34,95.25,7.56,241.68,9.14
2025-07-08 09:00:00,SOLAR-06,0.6624,304.35,33.98,98.0,8.42,251.28,9.47
2025-07-08 10:00:00,SOLAR-06,0.6776,342.47,32.13,98.0,7.61,254.91,8.74
2025-07-08 11:00:00,SOLAR-06,0.6147,425.14,31.84,94.89,7.85,265.78,9.55
2025-07-08 12:00:00,SOLAR-06,0.7519,450.8,38.89,98.0,8.75,245.47,11.8
2025-07-08 13:00:00,SOLAR-06,0.6526,372.95,33.75,98.0,9.26,259.6,12.05
2025-07-08 14:00:00,SOLAR-06,0.7573,301.96,36.45,98.0,6.6,198.53,7.4
2025-07-08 15:00:00,SOLAR-06,0.7426,328.3,32.15,98.0,9.06,240.48,10.33
2025-07-08 16:00:00,SOLAR-06,0.6531,254.62,34.57,98.0,8.0,171.39,8.95
2025-07-08 17:00:00,SOLAR-06,0.7637,60.29,36.5,97.3,8.12,234.63,8.97
2025-07-08 18:00:00,SOLAR-06,0.7696,0.0,34.2,98.0,7.88,190.56,9.05
2025-07-08 19:00:00,SOLAR-06,0.8715,24.19,32.34,94.15,8.16,211.62,10.34
2025-07-08 20:00:00,SOLAR-06,0.8622,14.11,32.75,98.0,6.6,241.99,6.4
2025-07-08 21:00:00,SOLAR-06,0.8122,0.0,26.42,98.0,8.44,265.97,9.48
2025-07-08 22:00:00,SOLAR-06,0.9641,2.32,29.64,98.0,6.64,230.52,8.37
2025-07-08 23:00:00,SOLAR-06,0.9959,0.0,28.95,98.0,5.81,256.14,8.59
2025-07-09 00:00:00,SOLAR-06,0.9352,5.57,28.1,98.0,4.64,248.07,5.85
2025-07-09 01:00:00,SOLAR-06,0.9313,0.0,25.61,98.0,5.85,263.16,7.72
2025-07-09 02:00:00,SOLAR-06,0.7083,0.0,26.42,98.0,8.52,290.53,10.75
2025-07-09 03:00:00,SOLAR-06,0.8305,17.02,29.18,98.0,5.33,301.14,8.09
2025-07-09 04:00:00,SOLAR-06,1.0,3.44,26.9,98.0,5.57,262.41,5.85
2025-07-09 05:00:00,SOLAR-06,0.8037,8.13,29.71,98.0,5.19,308.24,6.42
2025-07-09 06:00:00,SOLAR-06,0.8687,24.72,31.46,98.0,6.07,243.51,8.36
2025-07-09 07:00:00,SOLAR-06,0.6228,98.53,32.51,98.0,6.26,246.36,8.36
2025-07-09 08:00:00,SOLAR-06,0.8023,162.18,32.15,98.0,6.5,211.23,8.72
2025-07-09 09:00:00,SOLAR-06,0.8032,329.92,35.25,98.0,5.88,232.31,7.86
2025-07-09 10:00:00,SOLAR-06,0.6276,410.95,33.71,93.13,9.54,247.84,9.08
2025-07-09 11:00:00,SOLAR-06,0.729,434.85,34.08,98.0,6.49,230.28,8.18
2025-07-09 12:00:00,SOLAR-06,0.6922,378.51,34.05,98.0,8.61,276.18,9.18
2025-07-09 13:00:00,SOLAR-06,0.7072,444.85,36.86,98.0,10.55,284.98,11.36
2025-07-09 14:00:00,SOLAR-06,0.7449,355.38,37.51,91.21,9.05,231.33,9.8
2025-07-09 15:00:00,SOLAR-06,0.7082,337.58,34.34,98.0,8.44,240.55,9.42
2025-07-09 16:00:00,SOLAR-06,0.6551,183.63,35.24,93.99,9.18,275.46,11.65
2025-07-09 17:00:00,SOLAR-06,0.7101,135.96,36.79,98.0,7.48,255.63,7.94
2025-07-09 18:00:00,SOLAR-06,0.7789,0.0,34.29,98.0,8.33,272.16,8.62
2025-07-09 19:00:00,SOLAR-06,0.9218,0.0,32.27,98.0,8.3,227.51,9.08
2025-07-09 20:00:00,SOLAR-06,0.8048,0.0,30.81,98.0,8.81,208.47,10.63
2025-07-09 21:00:00,SOLAR-06,0.9318,22.13,31.68,98.0,7.65,214.14,8.56
2025-07-09 22:00:00,SOLAR-06,0.8599,0.0,27.95,98.0,7.53,237.39,8.1
2025-07-09 23:00:00,SOLAR-06,0.8916,10.91,27.71,98.0,6.66,248.5,8.26
2025-07-10 00:00:00,SOLAR-06,1.0,0.0,28.43,98.0,6.69,246.98,8.14
2025-07-10 01:00:00,SOLAR-06,0.8486,0.0,27.91,98.0,5.34,251.75,6.84
2025-07-10 02:00:00,SOLAR-06,0.8554,13.41,26.59,98.0,6.45,238.02,6.42
2025-07-10 03:00:00,SOLAR-06,0.8149,0.0,31.27,98.0,5.41,224.73,7.09
2025-07-10 04:00:00,SOLAR-06,0.7675,0.0,27.38,98.0,4.51,256.67,6.71
2025-07-10 05:00:00,SOLAR-06,0.9804,54.74,30.53,98.0,7.9,263.82,8.29
2025-07-10 06:00:00,SOLAR-06,0.7645,35.53,30.66,90.87,6.57,285.33,6.43
2025-07-10 07:00:00,SOLAR-06,0.8104,25.47,34.08,98.0,5.83,225.94,6.55
2025-07-10 08:00:00,SOLAR-06,0.795,170.84,31.77,98.0,6.79,252.83,6.65
2025-07-10 09:00:00,SOLAR-06,0.7451,293.12,37.92,98.0,7.86,262.67,8.7
2025-07-10 10:00:00,SOLAR-06,0.7412,348.31,35.59,98.0,8.35,264.01,8.94
2025-07-10 11:00:00,SOLAR-06,0.6935,432.97,34.04,95.05,7.9,288.7,8.53
2025-07-10 12:00:00,SOLAR-06,0.7118,369.04,38.36,98.0,6.86,254.07,8.34
2025-07-10 13:00:00,SOLAR-06,0.7706,322.22,35.17,98.0,6.85,286.31,9.02
2025-07-10 14:00:00,SOLAR-06,0.5393,432.96,36.58,87.94,9.16,254.05,10.13
2025-07-10 15:00:00,SOLAR-06,0.8023,184.28,35.45,98.0,8.09,238.08,8.58
2025-07-10 16:00:00,SOLAR-06,0.7677,125.45,31.81,98.0,7.6,257.65,8.56
2025-07-10 17:00:00,SOLAR-06,0.7757,98.54,32.15,98.0,7.7,252.91,9.75
2025-07-10 18:00:00,SOLAR-06,0.6906,0.0,33.11,95.79,8.21,254.49,9.13
2025-07-10 19:00:00,SOLAR-06,0.8223,0.0,28.57,98.0,6.47,286.49,9.47
2025-07-10 20:00:00,SOLAR-06,0.8486,0.0,33.26,98.0,8.66,247.59,10.8
2025-07-10 21:00:00,SOLAR-06,0.8002,19.8,29.33,98.0,7.23,239.77,8.17
2025-07-10 22:00:00,SOLAR-06,0.8708,23.97,29.18,98.0,5.39,232.27,6.49
2025-07-10 23:00:00,SOLAR-06,0.9823,11.26,29.16,98.0,7.5,242.82,8.52
2025-07-11 00:00:00,SOLAR-06,0.7604,3.46,28.42,98.0,4.0,243.36,6.82
2025-07-11 01:00:00,SOLAR-06,0.8161,0.0,29.07,88.27,4.91,265.22,5.81
2025-07-11 02:00:00,SOLAR-06,0.8201,0.0,26.09,98.0,6.13,213.88,6.24
2025-07-11 03:00:00,SOLAR-06,1.0,41.04,28.85,98.0,4.62,244.24,5.67
2025-07-11 04:00:00,SOLAR-06,0.7558,81.58,29.14,91.37,3.83,246.54,3.73
2025-07-11 05:00:00,SOLAR-06,0.7878,53.41,31.85,98.0,7.17,273.11,9.47
2025-07-11 06:00:00,SOLAR-06,0.7057,0.0,30.31,98.0,6.42,265.7,7.39
2025-07-11 07:00:00,SOLAR-06,0.8027,119.46,30.87,98.0,6.0,281.64,6.8
2025-07-11 08:00:00,SOLAR-06,0.6881,201.04,33.12,98.0,4.3,269.45,6.41
2025-07-11 09:00:00,SOLAR-06,0.7717,198.73,33.7,95.24,5.05,304.6,6.89
2025-07-11 10:00:00,SOLAR-06,0.6676,369.15,35.13,98.0,7.68,275.43,8.46
2025-07-11 11:00:00,SOLAR-06,0.5771,400.68,33.91,98.0,6.45,293.96,8.28
2025-07-11 12:00:00,SOLAR-06,0.7212,405.74,37.23,95.55,6.83,204.37,7.8
2025-07-11 13:00:00,SOLAR-06,0.8465,225.79,35.02,98.0,8.03,265.26,8.2
2025-07-11 14:00:00,SOLAR-06,0.5015,480.7,35.36,89.44,8.57,301.99,9.66
2025-07-11 15:00:00,SOLAR-06,0.7253,296.45,34.82,95.18,6.49,292.92,6.8
2025-07-11 16:00:00,SOLAR-06,0.6294,186.69,35.34,98.0,6.96,267.18,8.78
2025-07-11 17:00:00,SOLAR-06,0.7513,97.77,32.39,98.0,7.44,305.01,8.88
2025-07-11 18:00:00,SOLAR-06,0.7472,0.0,34.46,98.0,7.47,260.45,7.06
2025-07-11 19:00:00,SOLAR-06,0.6154,0.0,30.97,98.0,7.9,248.2,10.04
2025-07-11 20:00:00,SOLAR-06,0.8192,29.43,33.34,98.0,5.0,276.83,5.06
2025-07-11 21:00:00,SOLAR-06,0.8604,0.0,33.24,98.0,6.68,294.22,8.35
2025-07-11 22:00:00,SOLAR-06,0.8614,0.0,30.09,98.0,5.74,284.67,4.95
2025-07-11 23:00:00,SOLAR-06,0.8904,29.1,28.44,98.0,4.03,258.02,4.63
2025-07-12 00:00:00,SOLAR-06,0.7269,43.58,30.65,98.0,5.57,229.96,6.12
2025-07-12 01:00:00,SOLAR-06,0.9271,32.18,29.06,93.42,4.67,306.42,7.19
2025-07-12 02:00:00,SOLAR-06,0.6554,18.81,28.95,94.68,5.59,215.18,7.35
2025-07-12 03:00:00,SOLAR-06,0.8029,28.44,26.88,98.0,5.17,230.85,5.97
2025-07-12 04:00:00,SOLAR-06,0.7535,0.0,27.01,98.0,5.76,279.52,6.93
2025-07-12 05:00:00,SOLAR-06,0.7418,7.49,27.92,98.0,4.75,254.56,4.83
2025-07-12 06:00:00,SOLAR-06,0.678,31.56,28.16,98.0,5.41,329.35,6.64
2025-07-12 07:00:00,SOLAR-06,0.5749,88.1,32.66,93.32,5.85,261.77,6.77
2025-07-12 08:00:00,SOLAR-06,0.6374,171.83,33.39,98.0,5.12,252.59,7.03
2025-07-12 09:00:00,SOLAR-06,0.5881,322.31,33.19,98.0,6.53,250.51,8.37
2025-07-12 10:00:00,SOLAR-06,0.7174,324.45,36.78,98.0,8.3,232.89,9.45
2025-07-12 11:00:00,SOLAR-06,0.4994,504.63,34.66,98.0,7.16,274.79,8.16
2025-07-12 12:00:00,SOLAR-06,0.6314,486.72,34.4,98.0,6.1,255.5,7.76
2025-07-12 13:00:00,SOLAR-06,0.5928,418.95,36.57,94.86,7.68,294.81,10.25
2025-07-12 14:00:00,SOLAR-06,0.6454,369.94,34.6,98.0,8.34,295.97,10.39
2025-07-12 15:00:00,SOLAR-06,0.4754,348.68,35.99,90.09,7.85,289.56,9.03
2025-07-12 16:00:00,SOLAR-06,0.6255,300.32,30.87,93.36,6.64,249.49,7.71
2025-07-12 17:00:00,SOLAR-06,0.6724,98.52,34.16,94.13,8.29,269.05,9.87
2025-07-12 18:00:00,SOLAR-06,0.68,0.0,35.54,97.85,6.13,326.23,6.45
2025-07-12 19:00:00,SOLAR-06,0.8771,0.0,32.54,98.0,8.52,277.45,11.19
2025-07-12 20:00:00,SOLAR-06,0.6528,0.0,30.24,94.18,5.48,280.98,8.33
2025-07-12 21:00:00,SOLAR-06,0.9372,30.41,29.02,98.0,7.1,302.59,9.08
2025-07-12 22:00:00,SOLAR-06,0.6966,0.0,28.25,97.48,3.74,237.57,2.77
2025-07-12 23:00:00,SOLAR-06,0.7083,11.04,28.32,98.0,6.8,303.59,7.83
2025-07-13 00:00:00,SOLAR-06,0.8995,5.31,27.45,95.71,6.39,258.16,7.66
2025-07-13 01:00:00,SOLAR-06,0.8992,73.26,28.51,98.0,5.03,277.6,6.54
2025-07-13 02:00:00,SOLAR-06,0.6049,92.69,27.57,98.0,4.26,251.55,5.2
2025-07-13 03:00:00,SOLAR-06,0.5289,0.0,27.87,97.43,3.81,270.35,3.86
2025-07-13 04:00:00,SOLAR-06,0.6641,11.57,29.85,98.0,5.48,295.03,6.77
2025-07-13 05:00:00,SOLAR-06,0.6755,0.0,28.97,98.0,5.01,225.79,5.86
2025-07-13 06:00:00,SOLAR-06,0.5463,0.63,29.93,97.95,5.9,310.23,5.72
2025-07-13 07:00:00,SOLAR-06,0.5743,113.35,30.06,91.86,5.81,267.84,6.94
2025-07-13 08:00:00,SOLAR-06,0.5571,262.58,30.82,98.0,6.62,329.92,9.19
2025-07-13 09:00:00,SOLAR-06,0.5365,362.46,35.81,80.7,6.38,228.31,7.57
2025-07-13 10:00:00,SOLAR-06,0.598,446.57,33.66,96.91,7.79,272.92,8.08
2025-07-13 11:00:00,SOLAR-06,0.5463,399.24,31.43,98.0,7.04,248.83,7.98
2025-07-13 12:00:00,SOLAR-06,0.6044,517.21,32.55,95.97,8.09,236.17,8.81
2025-07-13 13:00:00,SOLAR-06,0.5341,593.95,35.22,95.65,8.25,214.92,9.51
2025-07-13 14:00:00,SOLAR-06,0.5472,452.9,35.19,98.0,9.66,200.02,8.81
2025-07-13 15:00:00,SOLAR-06,0.6551,298.08,35.82,98.0,7.91,314.68,9.04
2025-07-13 16:00:00,SOLAR-06,0.6295,267.83,32.44,98.0,9.14,271.66,8.79
2025-07-13 17:00:00,SOLAR-06,0.3953,143.61,32.95,90.95,7.35,301.39,7.82
2025-07-13 18:00:00,SOLAR-06,0.7882,12.32,32.11,96.19,5.56,255.55,7.34
2025-07-13 19:00:00,SOLAR-06,0.8063,0.0,30.67,98.0,6.54,241.78,8.39
2025-07-13 20:00:00,SOLAR-06,0.5869,18.34,30.87,98.0,7.0,265.68,6.62
2025-07-13 21:00:00,SOLAR-06,0.6512,17.5,29.24,98.0,6.8,310.22,7.24
2025-07-13 22:00:00,SOLAR-06,0.9264,3.33,28.61,95.12,6.01,261.84,8.04
2025-07-13 23:00:00,SOLAR-06,0.7504,0.0,28.12,98.0,5.3,292.41,7.77
2025-07-14 00:00:00,SOLAR-06,0.5677,6.39,28.6,96.52,4.45,298.42,7.05
2025-07-14 01:00:00,SOLAR-06,0.7244,13.24,27.64,98.0,2.78,247.82,2.6
2025-07-14 02:00:00,SOLAR-06,0.6183,21.34,29.7,94.31,4.5,245.62,6.48
2025-07-14 03:00:00,SOLAR-06,0.764,0.0,29.27,98.0,7.16,238.49,7.86
2025-07-14 04:00:00,SOLAR-06,0.7593,0.0,27.15,98.0,6.44,238.73,7.37
2025-07-14 05:00:00,SOLAR-06,0.6635,0.0,33.0,94.42,5.44,274.08,6.31
2025-07-14 06:00:00,SOLAR-06,0.5032,0.0,29.5,88.01,6.21,216.18,6.79
2025-07-14 07:00:00,SOLAR-06,0.5711,172.09,29.87,98.0,6.39,180.34,7.46
2025-07-14 08:00:00,SOLAR-06,0.4166,326.6,34.09,88.38,6.06,283.3,8.75
2025-07-14 09:00:00,SOLAR-06,0.6578,280.14,34.27,98.0,8.27,228.31,10.44
2025-07-14 10:00:00,SOLAR-06,0.4331,589.12,36.54,86.43,7.03,307.58,9.67
2025-07-14 11:00:00,SOLAR-06,0.4491,538.59,35.9,98.0,7.66,286.12,9.27
2025-07-14 12:00:00,SOLAR-06,0.5772,420.89,36.48,97.64,7.73,273.38,9.23
2025-07-14 13:00:00,SOLAR-06,0.4674,606.05,35.09,98.0,7.44,260.26,9.86
2025-07-14 14:00:00,SOLAR-06,0.3982,523.63,37.67,98.0,8.09,306.12,10.39
2025-07-14 15:00:00,SOLAR-06,0.482,348.51,33.86,93.58,9.04,269.47,9.79
2025-07-14 16:00:00,SOLAR-06,0.5813,246.07,34.38,98.0,6.6,265.52,8.97
2025-07-14 17:00:00,SOLAR-06,0.6053,88.19,35.0,98.0,8.63,292.93,9.89
2025-07-14 18:00:00,SOLAR-06,0.6263,24.83,34.76,93.68,7.11,246.25,7.68
2025-07-14 19:00:00,SOLAR-06,0.8222,33.29,32.14,98.0,7.85,264.29,10.12
2025-07-14 20:00:00,SOLAR-06,0.5885,1.8,33.35,97.73,5.85,246.32,7.95
2025-07-14 21:00:00,SOLAR-06,0.5541,59.58,27.14,91.84,7.4,242.75,8.33
2025-07-14 22:00:00,SOLAR-06,0.5797,0.0,30.97,98.0,8.15,266.41,9.61
2025-07-14 23:00:00,SOLAR-06,0.7036,29.08,27.55,98.0,3.8,265.23,4.79
2025-07-15 00:00:00,SOLAR-06,0.8104,0.0,31.01,98.0,5.18,251.06,6.87
2025-07-15 01:00:00,SOLAR-06,0.8016,0.0,32.54,98.0,5.55,295.61,6.72
2025-07-15 02:00:00,SOLAR-06,0.6251,61.08,26.33,98.0,5.74,235.87,6.92
2025-07-15 03:00:00,SOLAR-06,0.6635,18.82,26.32,98.0,5.03,261.39,6.11
2025-07-15 04:00:00,SOLAR-06,0.6939,0.0,29.05,98.0,4.32,259.74,4.31
2025-07-15 05:00:00,SOLAR-06,0.6735,37.29,27.62,98.0,5.75,278.68,6.28
2025-07-15 06:00:00,SOLAR-06,0.4849,14.66,31.47,98.0,5.08,263.27,5.82
2025-07-15 07:00:00,SOLAR-06,0.6727,113.49,31.7,91.5,4.77,271.88,7.54
2025-07-15 08:00:00,SOLAR-06,0.4887,274.18,31.9,91.5,7.32,268.72,7.52
2025-07-15 09:00:00,SOLAR-06,0.5686,334.15,35.5,95.16,7.14,241.6,7.47
2025-07-15 10:00:00,SOLAR-06,0.5313,512.01,32.88,95.39,5.28,248.36,7.94
2025-07-15 11:00:00,SOLAR-06,0.62,436.52,34.89,98.0,9.24,261.65,11.35
2025-07-15 12:00:00,SOLAR-06,0.4697,607.32,38.11,98.0,6.63,248.12,6.59
2025-07-15 13:00:00,SOLAR-06,0.4791,546.96,37.08,89.57,6.56,258.99,8.06
2025-07-15 14:00:00,SOLAR-06,0.57,415.59,34.98,98.0,7.14,264.46,8.04
2025-07-15 15:00:00,SOLAR-06,0.6795,288.02,36.1,98.0,7.61,259.83,10.35
2025-07-15 16:00:00,SOLAR-06,0.5271,258.63,34.3,98.0,9.24,252.22,11.0
2025-07-15 17:00:00,SOLAR-06,0.5392,146.24,34.03,96.78,8.77,262.4,10.83
2025-07-15 18:00:00,SOLAR-06,0.6641,0.0,30.13,92.94,6.18,263.69,7.11
2025-07-15 19:00:00,SOLAR-06,0.6701,62.67,32.84,85.12,8.77,266.2,10.59
2025-07-15 20:00:00,SOLAR-06,0.673,7.99,30.55,98.0,5.56,281.15,8.67
2025-07-15 21:00:00,SOLAR-06,0.7604,1.0,30.05,98.0,6.09,260.54,7.91
2025-07-15 22:00:00,SOLAR-06,0.5817,1.31,27.69,95.96,6.02,291.91,6.0
2025-07-15 23:00:00,SOLAR-06,0.5708,35.99,30.65,92.27,6.0,221.2,7.16
2025-07-16 00:00:00,SOLAR-06,0.6621,0.77,28.2,98.0,5.44,233.48,6.61
2025-07-16 01:00:00,SOLAR-06,0.6057,3.76,30.52,98.0,4.21,275.29,4.6
2025-07-16 02:00:00,SOLAR-06,0.691,9.25,27.78,96.17,4.81,296.23,5.22
2025-07-16 03:00:00,SOLAR-06,0.6473,0.0,27.63,98.0,4.43,265.08,7.31
2025-07-16 04:00:00,SOLAR-06,0.7209,59.73,29.2,98.0,6.98,214.78,8.65
2025-07-16 05:00:00,SOLAR-06,0.6144,19.11,28.98,98.0,5.22,261.49,7.36
2025-07-16 06:00:00,SOLAR-06,0.7266,16.69,32.29,97.05,5.93,261.3,7.69
2025-07-16 07:00:00,SOLAR-06,0.533,162.09,28.79,95.65,5.53,264.73,6.06
2025-07-16 08:00:00,SOLAR-06,0.587,268.01,30.89,98.0,8.74,223.02,11.65
2025-07-16 09:00:00,SOLAR-06,0.5134,365.49,34.73,91.77,6.67,279.26,7.04
2025-07-16 10:00:00,SOLAR-06,0.5311,470.65,34.67,98.0,6.74,268.88,7.93
2025-07-16 11:00:00,SOLAR-06,0.5296,478.39,35.76,91.14,6.64,263.58,7.13
2025-07-16 12:00:00,SOLAR-06,0.551,434.62,38.62,94.6,7.94,244.56,9.03
2025-07-16 13:00:00,SOLAR-06,0.6033,477.63,33.79,98.0,6.85,254.62,8.58
2025-07-16 14:00:00,SOLAR-06,0.6256,381.54,34.58,98.0,7.33,240.89,8.03
2025-07-16 15:00:00,SOLAR-06,0.7149,255.4,34.15,98.0,8.89,239.05,10.7
2025-07-16 16:00:00,SOLAR-06,0.431,323.75,31.62,93.92,7.99,271.48,9.13
2025-07-16 17:00:00,SOLAR-06,0.699,65.62,34.27,98.0,7.89,246.9,9.98
2025-07-16 18:00:00,SOLAR-06,0.5496,0.0,34.15,98.0,7.45,286.5,10.01
2025-07-16 19:00:00,SOLAR-06,0.5702,52.82,32.53,90.29,7.39,258.62,8.82
2025-07-16 20:00:00,SOLAR-06,0.712,10.21,28.88,98.0,6.61,248.11,8.23
2025-07-16 21:00:00,SOLAR-06,0.664,0.0,30.55,98.0,5.15,258.74,7.07
2025-07-16 22:00:00,SOLAR-06,0.7029,0.0,30.24,98.0,6.36,260.33,7.53
2025-07-16 23:00:00,SOLAR-06,0.6771,0.0,25.9,98.0,5.62,234.75,6.26
2025-07-17 00:00:00,SOLAR-06,0.7074,0.0,26.16,98.0,8.05,279.96,9.37
2025-07-17 01:00:00,SOLAR-06,0.829,18.58,29.88,98.0,4.57,278.69,5.35
2025-07-17 02:00:00,SOLAR-06,0.7006,0.0,28.2,98.0,5.74,247.09,7.09
2025-07-17 03:00:00,SOLAR-06,0.8354,0.0,27.19,98.0,5.87,275.33,8.76
2025-07-17 04:00:00,SOLAR-06,0.6773,0.0,27.85,93.9,5.33,258.28,6.03
2025-07-17 05:00:00,SOLAR-06,0.6273,0.0,28.36,93.92,6.77,263.3,6.51
2025-07-17 06:00:00,SOLAR-06,0.4733,23.51,31.04,97.76,5.4,225.07,5.67
2025-07-17 07:00:00,SOLAR-06,0.7607,94.06,31.71,98.0,8.44,241.94,7.86
2025-07-17 08:00:00,SOLAR-06,0.7865,157.3,35.56,98.0,7.59,211.5,10.25
2025-07-17 09:00:00,SOLAR-06,0.5501,339.05,35.33,98.0,7.4,245.4,7.92
2025-07-17 10:00:00,SOLAR-06,0.6883,396.84,33.95,98.0,9.34,252.91,12.11
2025-07-17 11:00:00,SOLAR-06,0.6084,416.85,32.87,98.0,8.34,240.02,8.76
2025-07-17 12:00:00,SOLAR-06,0.7114,425.59,34.38,98.0,9.22,195.77,11.59
2025-07-17 13:00:00,SOLAR-06,0.7507,295.78,35.8,98.0,8.15,270.76,9.53
2025-07-17 14:00:00,SOLAR-06,0.4668,490.15,33.96,95.68,10.03,295.46,10.66
2025-07-17 15:00:00,SOLAR-06,0.5743,326.24,35.84,86.32,9.43,308.34,10.4
2025-07-17 16:00:00,SOLAR-06,0.5859,280.04,33.54,96.95,9.33,241.31,11.14
2025-07-17 17:00:00,SOLAR-06,0.6202,100.7,30.05,97.68,6.19,202.46,7.17
2025-07-17 18:00:00,SOLAR-06,0.5489,14.36,32.42,98.0,8.0,284.84,9.17
2025-07-17 19:00:00,SOLAR-06,0.8405,41.22,30.48,98.0,7.39,282.94,7.65
2025-07-17 20:00:00,SOLAR-06,0.7915,49.05,30.71,98.0,7.26,258.2,7.88
2025-07-17 21:00:00,SOLAR-06,0.719,0.0,30.87,98.0,6.53,228.53,8.1
2025-07-17 22:00:00,SOLAR-06,0.778,0.0,31.31,95.84,5.37,269.57,6.67
2025-07-17 23:00:00,SOLAR-06,0.6419,0.0,28.19,93.42,5.76,203.01,6.28
2025-07-18 00:00:00,SOLAR-06,0.7992,0.0,27.77,98.0,5.84,261.56,7.0
2025-07-18 01:00:00,SOLAR-06,0.801,13.11,29.17,98.0,4.72,276.86,5.43
2025-07-18 02:00:00,SOLAR-06,0.9319,9.47,25.96,98.0,7.65,226.64,7.77
2025-07-18 03:00:00,SOLAR-06,0.8739,10.02,26.05,98.0,4.49,192.74,6.34
2025-07-18 04:00:00,SOLAR-06,0.7959,0.0,30.72,98.0,7.25,190.68,8.83
2025-07-18 05:00:00,SOLAR-06,0.9446,97.64,30.03,98.0,6.02,271.45,7.52
2025-07-18 06:00:00,SOLAR-06,0.6398,13.54,31.58,98.0,7.58,232.15,9.18
