timestamp,plant_id,actual_mw,curtailment_flag,outage_flag,telemetry_missing_flag
2025-02-04 14:00:00,SOLAR-07,42.004,0,0,0
2025-02-04 15:00:00,SOLAR-07,54.577,0,0,0
2025-02-04 16:00:00,SOLAR-07,17.992,0,0,0
2025-02-04 17:00:00,SOLAR-07,11.768,0,0,0
2025-02-04 18:00:00,SOLAR-07,0.464,0,0,0
2025-02-04 19:00:00,SOLAR-07,0.0,0,0,0
2025-02-04 20:00:00,SOLAR-07,3.024,0,0,0
2025-02-04 21:00:00,SOLAR-07,2.003,0,0,0
2025-02-04 22:00:00,SOLAR-07,1.938,0,0,0
2025-02-04 23:00:00,SOLAR-07,0.0,0,0,0
2025-02-05 00:00:00,SOLAR-07,0.0,0,0,0
2025-02-05 01:00:00,SOLAR-07,0.419,0,0,0
2025-02-05 02:00:00,SOLAR-07,4.515,0,0,0
2025-02-05 03:00:00,SOLAR-07,1.166,0,0,0
2025-02-05 04:00:00,SOLAR-07,4.497,0,0,0
2025-02-05 05:00:00,SOLAR-07,0.0,0,0,0
2025-02-05 06:00:00,SOLAR-07,0.0,0,0,0
2025-02-05 07:00:00,SOLAR-07,13.252,0,0,0
2025-02-05 08:00:00,SOLAR-07,28.456,0,0,0
2025-02-05 09:00:00,SOLAR-07,40.449,0,0,0
2025-02-05 10:00:00,SOLAR-07,35.735,0,0,0
2025-02-05 11:00:00,SOLAR-07,26.795,1,0,0
2025-02-05 12:00:00,SOLAR-07,64.189,0,0,0
2025-02-05 13:00:00,SOLAR-07,43.897,0,0,0
2025-02-05 14:00:00,SOLAR-07,50.197,0,0,0
2025-02-05 15:00:00,SOLAR-07,24.701,0,0,0
2025-02-05 16:00:00,SOLAR-07,19.284,0,0,0
2025-02-05 17:00:00,SOLAR-07,11.361,0,0,0
2025-02-05 18:00:00,SOLAR-07,0.0,0,0,0
2025-02-05 19:00:00,SOLAR-07,0.052,0,0,0
2025-02-05 20:00:00,SOLAR-07,1.74,0,0,0
2025-02-05 21:00:00,SOLAR-07,0.949,0,0,0
2025-02-05 22:00:00,SOLAR-07,,0,0,1
2025-02-05 23:00:00,SOLAR-07,0.0,0,0,0
2025-02-06 00:00:00,SOLAR-07,1.703,0,0,0
2025-02-06 01:00:00,SOLAR-07,0.119,0,0,0
2025-02-06 02:00:00,SOLAR-07,0.0,0,0,0
2025-02-06 03:00:00,SOLAR-07,0.536,0,0,0
2025-02-06 04:00:00,SOLAR-07,0.0,0,0,0
2025-02-06 05:00:00,SOLAR-07,0.0,0,0,0
2025-02-06 06:00:00,SOLAR-07,6.019,0,0,0
2025-02-06 07:00:00,SOLAR-07,14.418,0,0,0
2025-02-06 08:00:00,SOLAR-07,28.573,0,0,0
2025-02-06 09:00:00,SOLAR-07,30.764,0,0,0
2025-02-06 10:00:00,SOLAR-07,,0,0,1
2025-02-06 11:00:00,SOLAR-07,48.663,0,0,0
2025-02-06 12:00:00,SOLAR-07,54.221,0,0,0
2025-02-06 13:00:00,SOLAR-07,48.01,0,0,0
2025-02-06 14:00:00,SOLAR-07,44.087,0,0,0
2025-02-06 15:00:00,SOLAR-07,51.544,0,0,0
2025-02-06 16:00:00,SOLAR-07,17.029,0,0,0
2025-02-06 17:00:00,SOLAR-07,14.186,0,0,0
2025-02-06 18:00:00,SOLAR-07,3.731,1,0,0
2025-02-06 19:00:00,SOLAR-07,1.27,0,0,0
2025-02-06 20:00:00,SOLAR-07,0.0,0,0,0
2025-02-06 21:00:00,SOLAR-07,0.0,0,0,0
2025-02-06 22:00:00,SOLAR-07,0.0,0,0,0
2025-02-06 23:00:00,SOLAR-07,0.618,0,0,0
2025-02-07 00:00:00,SOLAR-07,3.247,0,0,0
2025-02-07 01:00:00,SOLAR-07,0.0,0,0,0
2025-02-07 02:00:00,SOLAR-07,0.0,0,0,0
2025-02-07 03:00:00,SOLAR-07,2.391,0,0,0
2025-02-07 04:00:00,SOLAR-07,0.0,0,0,0
2025-02-07 05:00:00,SOLAR-07,2.509,0,0,0
2025-02-07 06:00:00,SOLAR-07,0.0,0,0,0
2025-02-07 07:00:00,SOLAR-07,15.099,0,0,0
2025-02-07 08:00:00,SOLAR-07,27.669,0,0,0
2025-02-07 09:00:00,SOLAR-07,39.229,0,0,0
2025-02-07 10:00:00,SOLAR-07,56.823,0,0,0
2025-02-07 11:00:00,SOLAR-07,53.566,0,0,0
2025-02-07 12:00:00,SOLAR-07,57.521,0,0,0
2025-02-07 13:00:00,SOLAR-07,48.045,0,0,0
2025-02-07 14:00:00,SOLAR-07,59.48,0,0,0
2025-02-07 15:00:00,SOLAR-07,34.49,0,0,0
2025-02-07 16:00:00,SOLAR-07,20.206,0,0,0
2025-02-07 17:00:00,SOLAR-07,13.308,0,0,0
2025-02-07 18:00:00,SOLAR-07,0.0,0,0,0
2025-02-07 19:00:00,SOLAR-07,1.853,0,0,0
2025-02-07 20:00:00,SOLAR-07,0.298,0,0,0
2025-02-07 21:00:00,SOLAR-07,0.0,0,0,0
2025-02-07 22:00:00,SOLAR-07,0.0,0,0,0
2025-02-07 23:00:00,SOLAR-07,4.019,0,0,0
2025-02-08 00:00:00,SOLAR-07,,0,0,1
2025-02-08 01:00:00,SOLAR-07,2.291,0,0,0
2025-02-08 02:00:00,SOLAR-07,,0,0,1
2025-02-08 03:00:00,SOLAR-07,0.0,0,0,0
2025-02-08 04:00:00,SOLAR-07,1.165,0,0,0
2025-02-08 05:00:00,SOLAR-07,0.0,0,0,0
2025-02-08 06:00:00,SOLAR-07,3.932,0,0,0
2025-02-08 07:00:00,SOLAR-07,17.647,0,0,0
2025-02-08 08:00:00,SOLAR-07,,0,0,1
2025-02-08 09:00:00,SOLAR-07,45.836,0,0,0
2025-02-08 10:00:00,SOLAR-07,58.229,0,0,0
2025-02-08 11:00:00,SOLAR-07,76.679,0,0,0
2025-02-08 12:00:00,SOLAR-07,68.839,0,0,0
2025-02-08 13:00:00,SOLAR-07,76.282,0,0,0
2025-02-08 14:00:00,SOLAR-07,52.476,0,0,0
2025-02-08 15:00:00,SOLAR-07,42.258,0,0,0
2025-02-08 16:00:00,SOLAR-07,21.784,0,0,0
2025-02-08 17:00:00,SOLAR-07,17.396,0,0,0
2025-02-08 18:00:00,SOLAR-07,1.434,0,0,0
2025-02-08 19:00:00,SOLAR-07,0.0,0,0,0
2025-02-08 20:00:00,SOLAR-07,0.428,0,0,0
2025-02-08 21:00:00,SOLAR-07,0.0,0,0,0
2025-02-08 22:00:00,SOLAR-07,1.172,0,0,0
2025-02-08 23:00:00,SOLAR-07,0.0,1,0,0
2025-02-09 00:00:00,SOLAR-07,1.481,0,0,0
2025-02-09 01:00:00,SOLAR-07,1.55,0,0,0
2025-02-09 02:00:00,SOLAR-07,0.0,0,0,0
2025-02-09 03:00:00,SOLAR-07,0.0,0,0,0
2025-02-09 04:00:00,SOLAR-07,0.811,0,0,0
2025-02-09 05:00:00,SOLAR-07,1.728,0,0,0
2025-02-09 06:00:00,SOLAR-07,2.265,0,0,0
2025-02-09 07:00:00,SOLAR-07,25.181,0,0,0
2025-02-09 08:00:00,SOLAR-07,31.438,0,0,0
2025-02-09 09:00:00,SOLAR-07,50.586,0,0,0
2025-02-09 10:00:00,SOLAR-07,60.122,0,0,0
2025-02-09 11:00:00,SOLAR-07,69.688,0,0,0
2025-02-09 12:00:00,SOLAR-07,55.63,0,0,0
2025-02-09 13:00:00,SOLAR-07,56.319,0,0,0
2025-02-09 14:00:00,SOLAR-07,59.0,0,0,0
2025-02-09 15:00:00,SOLAR-07,42.215,0,0,0
2025-02-09 16:00:00,SOLAR-07,27.649,0,0,0
2025-02-09 17:00:00,SOLAR-07,15.676,0,0,0
2025-02-09 18:00:00,SOLAR-07,1.488,0,0,0
2025-02-09 19:00:00,SOLAR-07,1.44,0,0,0
2025-02-09 20:00:00,SOLAR-07,1.577,0,0,0
2025-02-09 21:00:00,SOLAR-07,0.0,0,0,0
2025-02-09 22:00:00,SOLAR-07,0.0,0,0,0
2025-02-09 23:00:00,SOLAR-07,0.0,0,0,0
2025-02-10 00:00:00,SOLAR-07,2.443,0,0,0
2025-02-10 01:00:00,SOLAR-07,1.885,0,0,0
2025-02-10 02:00:00,SOLAR-07,0.205,0,0,0
2025-02-10 03:00:00,SOLAR-07,0.0,0,0,0
2025-02-10 04:00:00,SOLAR-07,4.582,0,0,0
2025-02-10 05:00:00,SOLAR-07,2.143,0,0,0
2025-02-10 06:00:00,SOLAR-07,0.0,0,0,0
2025-02-10 07:00:00,SOLAR-07,11.465,0,0,0
2025-02-10 08:00:00,SOLAR-07,32.051,0,0,0
2025-02-10 09:00:00,SOLAR-07,53.975,0,0,0
2025-02-10 10:00:00,SOLAR-07,58.579,0,0,0
2025-02-10 11:00:00,SOLAR-07,51.363,1,0,0
2025-02-10 12:00:00,SOLAR-07,65.696,0,0,0
2025-02-10 13:00:00,SOLAR-07,63.244,0,0,0
2025-02-10 14:00:00,SOLAR-07,56.991,0,0,0
2025-02-10 15:00:00,SOLAR-07,54.418,0,0,0
2025-02-10 16:00:00,SOLAR-07,31.748,0,0,0
2025-02-10 17:00:00,SOLAR-07,17.828,0,0,0
2025-02-10 18:00:00,SOLAR-07,1.186,0,0,0
2025-02-10 19:00:00,SOLAR-07,0.0,0,0,0
2025-02-10 20:00:00,SOLAR-07,1.954,0,0,0
2025-02-10 21:00:00,SOLAR-07,0.477,0,0,0
2025-02-10 22:00:00,SOLAR-07,0.0,0,0,0
2025-02-10 23:00:00,SOLAR-07,0.261,0,0,0
2025-02-11 00:00:00,SOLAR-07,0.0,0,0,0
2025-02-11 01:00:00,SOLAR-07,0.009,0,1,0
2025-02-11 02:00:00,SOLAR-07,2.351,0,0,0
2025-02-11 03:00:00,SOLAR-07,0.0,0,0,0
2025-02-11 04:00:00,SOLAR-07,4.461,0,0,0
2025-02-11 05:00:00,SOLAR-07,1.566,0,0,0
2025-02-11 06:00:00,SOLAR-07,0.0,0,0,0
2025-02-11 07:00:00,SOLAR-07,18.907,0,0,0
2025-02-11 08:00:00,SOLAR-07,35.656,0,0,0
2025-02-11 09:00:00,SOLAR-07,47.899,0,0,0
2025-02-11 10:00:00,SOLAR-07,61.782,0,0,0
2025-02-11 11:00:00,SOLAR-07,56.845,0,0,0
2025-02-11 12:00:00,SOLAR-07,72.036,0,0,0
2025-02-11 13:00:00,SOLAR-07,52.274,0,0,0
2025-02-11 14:00:00,SOLAR-07,52.513,0,0,0
2025-02-11 15:00:00,SOLAR-07,42.573,0,0,0
2025-02-11 16:00:00,SOLAR-07,27.624,0,0,0
2025-02-11 17:00:00,SOLAR-07,15.89,0,0,0
2025-02-11 18:00:00,SOLAR-07,1.694,0,0,0
2025-02-11 19:00:00,SOLAR-07,0.0,0,0,0
2025-02-11 20:00:00,SOLAR-07,0.0,0,0,0
2025-02-11 21:00:00,SOLAR-07,1.346,0,0,0
2025-02-11 22:00:00,SOLAR-07,0.0,0,0,0
2025-02-11 23:00:00,SOLAR-07,0.0,0,0,0
2025-02-12 00:00:00,SOLAR-07,5.208,0,0,0
2025-02-12 01:00:00,SOLAR-07,,0,0,1
2025-02-12 02:00:00,SOLAR-07,0.0,0,0,0
2025-02-12 03:00:00,SOLAR-07,0.0,0,0,0
2025-02-12 04:00:00,SOLAR-07,0.548,0,0,0
2025-02-12 05:00:00,SOLAR-07,2.726,0,0,0
2025-02-12 06:00:00,SOLAR-07,0.0,0,0,0
2025-02-12 07:00:00,SOLAR-07,,0,0,1
2025-02-12 08:00:00,SOLAR-07,34.051,0,0,0
2025-02-12 09:00:00,SOLAR-07,47.395,0,0,0
2025-02-12 10:00:00,SOLAR-07,48.525,0,0,0
2025-02-12 11:00:00,SOLAR-07,,0,0,1
2025-02-12 12:00:00,SOLAR-07,44.374,0,0,0
2025-02-12 13:00:00,SOLAR-07,65.832,0,0,0
2025-02-12 14:00:00,SOLAR-07,44.85,0,0,0
2025-02-12 15:00:00,SOLAR-07,,0,0,1
2025-02-12 16:00:00,SOLAR-07,34.56,0,0,0
2025-02-12 17:00:00,SOLAR-07,18.465,0,0,0
2025-02-12 18:00:00,SOLAR-07,0.838,0,0,0
2025-02-12 19:00:00,SOLAR-07,3.124,0,0,0
2025-02-12 20:00:00,SOLAR-07,0.0,0,0,0
2025-02-12 21:00:00,SOLAR-07,0.0,0,0,0
2025-02-12 22:00:00,SOLAR-07,0.0,0,0,0
2025-02-12 23:00:00,SOLAR-07,0.0,0,0,0
2025-02-13 00:00:00,SOLAR-07,0.131,0,0,0
2025-02-13 01:00:00,SOLAR-07,2.797,0,0,0
2025-02-13 02:00:00,SOLAR-07,0.0,0,0,0
2025-02-13 03:00:00,SOLAR-07,0.0,0,0,0
2025-02-13 04:00:00,SOLAR-07,0.0,0,0,0
2025-02-13 05:00:00,SOLAR-07,3.984,0,0,0
2025-02-13 06:00:00,SOLAR-07,3.982,0,0,0
2025-02-13 07:00:00,SOLAR-07,3.269,0,1,0
2025-02-13 08:00:00,SOLAR-07,30.355,0,0,0
2025-02-13 09:00:00,SOLAR-07,36.528,0,0,0
2025-02-13 10:00:00,SOLAR-07,11.581,0,1,0
2025-02-13 11:00:00,SOLAR-07,61.707,0,0,0
2025-02-13 12:00:00,SOLAR-07,57.711,0,0,0
2025-02-13 13:00:00,SOLAR-07,57.812,0,0,0
2025-02-13 14:00:00,SOLAR-07,47.179,0,0,0
2025-02-13 15:00:00,SOLAR-07,44.733,0,0,0
2025-02-13 16:00:00,SOLAR-07,21.296,0,0,0
2025-02-13 17:00:00,SOLAR-07,10.033,0,0,0
2025-02-13 18:00:00,SOLAR-07,2.244,0,0,0
2025-02-13 19:00:00,SOLAR-07,4.862,0,0,0
2025-02-13 20:00:00,SOLAR-07,3.179,0,0,0
2025-02-13 21:00:00,SOLAR-07,0.0,0,0,0
2025-02-13 22:00:00,SOLAR-07,6.124,0,0,0
2025-02-13 23:00:00,SOLAR-07,1.253,0,0,0
2025-02-14 00:00:00,SOLAR-07,0.0,0,0,0
2025-02-14 01:00:00,SOLAR-07,4.675,0,0,0
2025-02-14 02:00:00,SOLAR-07,1.479,0,0,0
2025-02-14 03:00:00,SOLAR-07,0.0,0,0,0
2025-02-14 04:00:00,SOLAR-07,0.0,0,0,0
2025-02-14 05:00:00,SOLAR-07,3.184,0,0,0
2025-02-14 06:00:00,SOLAR-07,0.0,0,0,0
2025-02-14 07:00:00,SOLAR-07,9.372,0,0,0
2025-02-14 08:00:00,SOLAR-07,27.293,0,0,0
2025-02-14 09:00:00,SOLAR-07,42.346,0,0,0
2025-02-14 10:00:00,SOLAR-07,43.865,0,0,0
2025-02-14 11:00:00,SOLAR-07,40.311,0,0,0
2025-02-14 12:00:00,SOLAR-07,50.414,0,0,0
2025-02-14 13:00:00,SOLAR-07,41.062,0,0,0
2025-02-14 14:00:00,SOLAR-07,32.605,0,0,0
2025-02-14 15:00:00,SOLAR-07,34.635,0,0,0
2025-02-14 16:00:00,SOLAR-07,27.641,0,0,0
2025-02-14 17:00:00,SOLAR-07,11.343,0,0,0
2025-02-14 18:00:00,SOLAR-07,0.034,0,0,0
2025-02-14 19:00:00,SOLAR-07,0.0,0,0,0
2025-02-14 20:00:00,SOLAR-07,0.456,0,0,0
2025-02-14 21:00:00,SOLAR-07,1.331,0,0,0
2025-02-14 22:00:00,SOLAR-07,3.657,0,0,0
2025-02-14 23:00:00,SOLAR-07,0.0,0,0,0
2025-02-15 00:00:00,SOLAR-07,0.0,0,0,0
2025-02-15 01:00:00,SOLAR-07,0.143,0,0,0
2025-02-15 02:00:00,SOLAR-07,2.913,0,0,0
2025-02-15 03:00:00,SOLAR-07,0.0,0,0,0
2025-02-15 04:00:00,SOLAR-07,1.514,1,0,0
2025-02-15 05:00:00,SOLAR-07,,0,0,1
2025-02-15 06:00:00,SOLAR-07,0.0,0,0,0
2025-02-15 07:00:00,SOLAR-07,1.38,0,1,0
2025-02-15 08:00:00,SOLAR-07,24.906,0,0,0
2025-02-15 09:00:00,SOLAR-07,32.328,0,0,0
2025-02-15 10:00:00,SOLAR-07,49.467,0,0,0
2025-02-15 11:00:00,SOLAR-07,45.638,0,0,0
2025-02-15 12:00:00,SOLAR-07,58.007,0,0,0
2025-02-15 13:00:00,SOLAR-07,48.061,0,0,0
2025-02-15 14:00:00,SOLAR-07,41.124,0,0,0
2025-02-15 15:00:00,SOLAR-07,30.09,0,0,0
2025-02-15 16:00:00,SOLAR-07,22.409,0,0,0
2025-02-15 17:00:00,SOLAR-07,9.417,0,0,0
2025-02-15 18:00:00,SOLAR-07,3.067,0,0,0
2025-02-15 19:00:00,SOLAR-07,0.0,0,0,0
2025-02-15 20:00:00,SOLAR-07,2.287,0,0,0
2025-02-15 21:00:00,SOLAR-07,,0,0,1
2025-02-15 22:00:00,SOLAR-07,0.514,0,0,0
2025-02-15 23:00:00,SOLAR-07,0.0,0,0,0
2025-02-16 00:00:00,SOLAR-07,1.228,0,0,0
2025-02-16 01:00:00,SOLAR-07,0.0,1,0,0
2025-02-16 02:00:00,SOLAR-07,3.424,0,0,0
2025-02-16 03:00:00,SOLAR-07,0.0,0,0,0
2025-02-16 04:00:00,SOLAR-07,4.259,0,0,0
2025-02-16 05:00:00,SOLAR-07,0.664,1,0,0
2025-02-16 06:00:00,SOLAR-07,3.436,0,0,0
2025-02-16 07:00:00,SOLAR-07,8.104,0,0,0
2025-02-16 08:00:00,SOLAR-07,21.205,0,0,0
2025-02-16 09:00:00,SOLAR-07,38.39,0,0,0
2025-02-16 10:00:00,SOLAR-07,38.578,0,0,0
2025-02-16 11:00:00,SOLAR-07,58.2,0,0,0
2025-02-16 12:00:00,SOLAR-07,52.628,0,0,0
2025-02-16 13:00:00,SOLAR-07,39.39,0,0,0
2025-02-16 14:00:00,SOLAR-07,44.927,0,0,0
2025-02-16 15:00:00,SOLAR-07,35.767,0,0,0
2025-02-16 16:00:00,SOLAR-07,19.363,0,0,0
2025-02-16 17:00:00,SOLAR-07,12.079,0,0,0
2025-02-16 18:00:00,SOLAR-07,1.36,0,0,0
2025-02-16 19:00:00,SOLAR-07,1.271,0,0,0
2025-02-16 20:00:00,SOLAR-07,0.0,0,0,0
2025-02-16 21:00:00,SOLAR-07,0.973,0,0,0
2025-02-16 22:00:00,SOLAR-07,0.0,0,0,0
2025-02-16 23:00:00,SOLAR-07,0.403,0,0,0
2025-02-17 00:00:00,SOLAR-07,0.471,0,0,0
2025-02-17 01:00:00,SOLAR-07,2.967,0,0,0
2025-02-17 02:00:00,SOLAR-07,0.0,0,0,0
2025-02-17 03:00:00,SOLAR-07,0.2,0,0,0
2025-02-17 04:00:00,SOLAR-07,3.78,0,0,0
2025-02-17 05:00:00,SOLAR-07,7.353,0,0,0
2025-02-17 06:00:00,SOLAR-07,0.0,0,0,0
2025-02-17 07:00:00,SOLAR-07,16.087,0,0,0
2025-02-17 08:00:00,SOLAR-07,22.057,0,0,0
2025-02-17 09:00:00,SOLAR-07,33.702,0,0,0
2025-02-17 10:00:00,SOLAR-07,58.823,0,0,0
2025-02-17 11:00:00,SOLAR-07,52.057,0,0,0
2025-02-17 12:00:00,SOLAR-07,68.558,0,0,0
2025-02-17 13:00:00,SOLAR-07,63.272,0,0,0
2025-02-17 14:00:00,SOLAR-07,50.932,0,0,0
2025-02-17 15:00:00,SOLAR-07,24.507,0,0,0
2025-02-17 16:00:00,SOLAR-07,4.32,0,1,0
2025-02-17 17:00:00,SOLAR-07,14.453,0,0,0
2025-02-17 18:00:00,SOLAR-07,0.0,0,0,0
2025-02-17 19:00:00,SOLAR-07,0.0,0,0,0
2025-02-17 20:00:00,SOLAR-07,0.0,0,0,0
2025-02-17 21:00:00,SOLAR-07,2.858,0,0,0
2025-02-17 22:00:00,SOLAR-07,0.0,0,0,0
2025-02-17 23:00:00,SOLAR-07,0.683,0,0,0
2025-02-18 00:00:00,SOLAR-07,2.332,0,0,0
2025-02-18 01:00:00,SOLAR-07,0.0,0,0,0
2025-02-18 02:00:00,SOLAR-07,0.0,0,0,0
2025-02-18 03:00:00,SOLAR-07,3.715,0,0,0
2025-02-18 04:00:00,SOLAR-07,0.0,0,0,0
2025-02-18 05:00:00,SOLAR-07,0.0,0,0,0
2025-02-18 06:00:00,SOLAR-07,0.0,0,0,0
2025-02-18 07:00:00,SOLAR-07,14.115,0,0,0
2025-02-18 08:00:00,SOLAR-07,29.701,0,0,0
2025-02-18 09:00:00,SOLAR-07,42.179,0,0,0
2025-02-18 10:00:00,SOLAR-07,38.95,0,0,0
2025-02-18 11:00:00,SOLAR-07,57.268,0,0,0
2025-02-18 12:00:00,SOLAR-07,69.224,0,0,0
2025-02-18 13:00:00,SOLAR-07,47.571,0,0,0
2025-02-18 14:00:00,SOLAR-07,49.408,0,0,0
2025-02-18 15:00:00,SOLAR-07,41.242,0,0,0
2025-02-18 16:00:00,SOLAR-07,33.107,0,0,0
2025-02-18 17:00:00,SOLAR-07,7.067,0,0,0
2025-02-18 18:00:00,SOLAR-07,7.305,0,0,0
2025-02-18 19:00:00,SOLAR-07,2.978,0,0,0
2025-02-18 20:00:00,SOLAR-07,0.0,0,0,0
2025-02-18 21:00:00,SOLAR-07,,0,0,1
2025-02-18 22:00:00,SOLAR-07,0.0,0,0,0
2025-02-18 23:00:00,SOLAR-07,1.396,0,0,0
2025-02-19 00:00:00,SOLAR-07,0.154,0,0,0
2025-02-19 01:00:00,SOLAR-07,3.281,0,0,0
2025-02-19 02:00:00,SOLAR-07,0.0,0,0,0
2025-02-19 03:00:00,SOLAR-07,6.431,0,0,0
2025-02-19 04:00:00,SOLAR-07,2.997,0,0,0
2025-02-19 05:00:00,SOLAR-07,0.0,0,0,0
2025-02-19 06:00:00,SOLAR-07,0.0,0,0,0
2025-02-19 07:00:00,SOLAR-07,9.17,0,0,0
2025-02-19 08:00:00,SOLAR-07,32.541,0,0,0
2025-02-19 09:00:00,SOLAR-07,51.485,0,0,0
2025-02-19 10:00:00,SOLAR-07,52.293,0,0,0
2025-02-19 11:00:00,SOLAR-07,68.378,0,0,0
2025-02-19 12:00:00,SOLAR-07,60.083,0,0,0
2025-02-19 13:00:00,SOLAR-07,71.844,0,0,0
2025-02-19 14:00:00,SOLAR-07,58.957,0,0,0
2025-02-19 15:00:00,SOLAR-07,46.496,0,0,0
2025-02-19 16:00:00,SOLAR-07,30.209,0,0,0
2025-02-19 17:00:00,SOLAR-07,17.873,0,0,0
2025-02-19 18:00:00,SOLAR-07,0.609,0,0,0
2025-02-19 19:00:00,SOLAR-07,0.0,0,0,0
2025-02-19 20:00:00,SOLAR-07,6.816,0,0,0
2025-02-19 21:00:00,SOLAR-07,0.0,0,0,0
2025-02-19 22:00:00,SOLAR-07,0.273,0,0,0
2025-02-19 23:00:00,SOLAR-07,0.0,0,0,0
2025-02-20 00:00:00,SOLAR-07,0.0,0,0,0
2025-02-20 01:00:00,SOLAR-07,1.354,0,0,0
2025-02-20 02:00:00,SOLAR-07,1.72,1,0,0
2025-02-20 03:00:00,SOLAR-07,1.104,0,0,0
2025-02-20 04:00:00,SOLAR-07,3.285,0,0,0
2025-02-20 05:00:00,SOLAR-07,,0,0,1
2025-02-20 06:00:00,SOLAR-07,4.658,0,0,0
2025-02-20 07:00:00,SOLAR-07,20.668,0,0,0
2025-02-20 08:00:00,SOLAR-07,29.724,0,0,0
2025-02-20 09:00:00,SOLAR-07,47.67,0,0,0
2025-02-20 10:00:00,SOLAR-07,56.781,0,0,0
2025-02-20 11:00:00,SOLAR-07,64.048,0,0,0
2025-02-20 12:00:00,SOLAR-07,65.998,0,0,0
2025-02-20 13:00:00,SOLAR-07,53.24,0,0,0
2025-02-20 14:00:00,SOLAR-07,48.606,0,0,0
2025-02-20 15:00:00,SOLAR-07,46.467,0,0,0
2025-02-20 16:00:00,SOLAR-07,31.146,0,0,0
2025-02-20 17:00:00,SOLAR-07,14.173,0,0,0
2025-02-20 18:00:00,SOLAR-07,0.0,0,0,0
2025-02-20 19:00:00,SOLAR-07,7.598,0,0,0
2025-02-20 20:00:00,SOLAR-07,1.117,0,0,0
2025-02-20 21:00:00,SOLAR-07,0.287,0,0,0
2025-02-20 22:00:00,SOLAR-07,0.0,0,0,0
2025-02-20 23:00:00,SOLAR-07,0.0,0,0,0
2025-02-21 00:00:00,SOLAR-07,4.441,0,0,0
2025-02-21 01:00:00,SOLAR-07,0.0,0,0,0
2025-02-21 02:00:00,SOLAR-07,0.0,0,0,0
2025-02-21 03:00:00,SOLAR-07,0.0,0,0,0
2025-02-21 04:00:00,SOLAR-07,3.105,0,0,0
2025-02-21 05:00:00,SOLAR-07,0.0,0,0,0
2025-02-21 06:00:00,SOLAR-07,1.88,0,0,0
2025-02-21 07:00:00,SOLAR-07,18.175,0,0,0
2025-02-21 08:00:00,SOLAR-07,28.111,0,0,0
2025-02-21 09:00:00,SOLAR-07,46.761,0,0,0
2025-02-21 10:00:00,SOLAR-07,62.166,0,0,0
2025-02-21 11:00:00,SOLAR-07,72.848,0,0,0
2025-02-21 12:00:00,SOLAR-07,70.028,0,0,0
2025-02-21 13:00:00,SOLAR-07,56.489,0,0,0
2025-02-21 14:00:00,SOLAR-07,63.638,0,0,0
2025-02-21 15:00:00,SOLAR-07,50.013,0,0,0
2025-02-21 16:00:00,SOLAR-07,32.611,0,0,0
2025-02-21 17:00:00,SOLAR-07,,0,0,1
2025-02-21 18:00:00,SOLAR-07,3.354,0,0,0
2025-02-21 19:00:00,SOLAR-07,0.0,0,0,0
2025-02-21 20:00:00,SOLAR-07,0.0,0,0,0
2025-02-21 21:00:00,SOLAR-07,0.303,0,0,0
2025-02-21 22:00:00,SOLAR-07,0.0,0,0,0
2025-02-21 23:00:00,SOLAR-07,2.978,0,0,0
2025-02-22 00:00:00,SOLAR-07,0.0,1,0,0
2025-02-22 01:00:00,SOLAR-07,0.0,0,0,0
2025-02-22 02:00:00,SOLAR-07,0.0,0,0,0
2025-02-22 03:00:00,SOLAR-07,0.0,0,0,0
2025-02-22 04:00:00,SOLAR-07,0.0,0,0,0
2025-02-22 05:00:00,SOLAR-07,0.0,0,0,0
2025-02-22 06:00:00,SOLAR-07,0.0,0,0,0
2025-02-22 07:00:00,SOLAR-07,16.454,0,0,0
2025-02-22 08:00:00,SOLAR-07,32.329,0,0,0
2025-02-22 09:00:00,SOLAR-07,55.269,0,0,0
2025-02-22 10:00:00,SOLAR-07,71.27,0,0,0
2025-02-22 11:00:00,SOLAR-07,77.233,0,0,0
2025-02-22 12:00:00,SOLAR-07,72.341,0,0,0
2025-02-22 13:00:00,SOLAR-07,64.943,0,0,0
2025-02-22 14:00:00,SOLAR-07,50.056,0,0,0
2025-02-22 15:00:00,SOLAR-07,50.968,0,0,0
2025-02-22 16:00:00,SOLAR-07,31.263,0,0,0
2025-02-22 17:00:00,SOLAR-07,19.185,0,0,0
2025-02-22 18:00:00,SOLAR-07,0.0,0,0,0
2025-02-22 19:00:00,SOLAR-07,0.0,0,0,0
2025-02-22 20:00:00,SOLAR-07,3.262,0,0,0
2025-02-22 21:00:00,SOLAR-07,0.986,0,0,0
2025-02-22 22:00:00,SOLAR-07,0.0,0,0,0
2025-02-22 23:00:00,SOLAR-07,1.322,0,0,0
2025-02-23 00:00:00,SOLAR-07,2.041,0,0,0
2025-02-23 01:00:00,SOLAR-07,0.726,0,0,0
2025-02-23 02:00:00,SOLAR-07,0.259,0,0,0
2025-02-23 03:00:00,SOLAR-07,0.0,0,0,0
2025-02-23 04:00:00,SOLAR-07,0.391,0,0,0
2025-02-23 05:00:00,SOLAR-07,0.0,0,0,0
2025-02-23 06:00:00,SOLAR-07,4.495,0,0,0
2025-02-23 07:00:00,SOLAR-07,9.426,0,0,0
2025-02-23 08:00:00,SOLAR-07,30.461,0,0,0
